#NSGA2
popsize 50
maxGen 200
numVar 8
numObj 3
numCons 8
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	50
totalTime	14.8719
firstFrontCount	1
frontCount	50
avgEvalTime	0.295926
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.343991	0.244122	0.539221	0.628866	0.951978	17.0564	67.2046	2.42026	0	0	0	0	0	0	0	0	
0.403952	0.36131	0.3563	0.344383	0.255767	0.539221	0.754722	0.951978	12.2059	250.509	2.41715	0	0	0	0	0	0	0	0	
0.438838	0.381848	0.358149	0.344383	0.210039	0.539221	0.628866	0.998242	14.7613	213.353	2.41602	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.539221	0.584445	0.904012	13.658	97.2175	2.42506	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.113498	0.322502	0.63277	0.808814	368.367	249.021	2.35848	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.393462	0.382041	0.3563	0.332161	0.298424	0.39244	0.537846	0.874644	14.4593	418.984	2.41847	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.332161	0.298424	0.433242	0.537846	0.845325	90.1983	296.46	2.40376	0	0	0	0	0	0	0	0	
0.37658	0.364009	0.3563	0.27983	0.103493	0.532713	0.63277	0.830893	21.9777	228.646	2.41862	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.348638	0.255767	0.486696	0.629251	0.869464	51.489	293.919	2.40821	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	51.376	317.156	2.39371	0	0	0	0	0	0	0	0	
0.496649	0.486653	0.3563	0.338866	0	0.539221	0.63121	0.824483	21.9452	343.147	2.40939	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.286507	0.0597029	0.373675	0.63244	1	78.6141	147.51	2.41209	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.309022	0.26855	0.433242	0.627266	0.836228	59.0749	72.9065	2.41522	0	0	0	0	0	0	0	0	
0.482794	0.382041	0.3634	0.360583	0.0374361	0.467903	0.628187	0.910588	46.0989	344.179	2.40269	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.531493	0.573697	0.881784	18.1725	255.557	2.4162	0	0	0	0	0	0	0	0	
0.466881	0.368017	0.3563	0.332167	0.277608	0.539221	0.778932	0.877552	65.9878	84.3261	2.41428	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.538376	0.592774	0.838346	77.6107	181.661	2.4104	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.0793236	0.412461	0.63277	0.786175	79.5022	49.6915	2.41322	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.170861	0.513212	0.63277	0.801716	146.499	64.8985	2.4126	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.540077	0.584445	0.904012	61.0526	81.4878	2.41475	0	0	0	0	0	0	0	0	
0.475264	0.362354	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	55.9354	211.872	2.41255	0	0	0	0	0	0	0	0	
0.493497	0.387408	0.367185	0.36145	0.138205	0.194933	0.582572	0.828917	56.6272	234.751	2.40891	0	0	0	0	0	0	0	0	
0.443204	0.372731	0.338099	0.332167	0	0.425983	0.584445	0.904012	57.1278	314.235	2.40398	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.37423	0.628866	0.951978	63.3837	66.4959	2.41749	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	22.7233	411.778	2.40789	0	0	0	0	0	0	0	0	
0.502357	0.364009	0.3563	0.354552	0.183239	0.446037	0.68731	0.86517	65.3436	116.538	2.42686	0	0	0	0	0	0	0	0	
0.393462	0.382041	0.3563	0.332161	0.298424	0.39244	0.537846	0.874644	14.485	469.035	2.4196	0	0	0	0	0	0	0	0	
0.382618	0.382041	0.366025	0.338239	0.113498	0.542834	0.688328	0.908847	444.496	23.707	2.37848	0	0	0	0	0	0	0	0	



#Generation 74 / 200
currentGen	74
evaluateCount	3700
totalTime	1108.83
firstFrontCount	24
frontCount	3
avgEvalTime	0.286085
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.3563	0.344383	0.254211	0.539221	0.628866	0.951978	47.5583	40.6599	2.4058	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.304158	0.131318	0.501183	0.63277	1	11.5198	398.126	2.4202	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	45.2916	243.037	2.40105	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.881784	12.7778	180.791	2.42333	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	52.1908	194.779	2.40351	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.377782	0.63277	0.835189	19.7271	137.867	2.41844	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.366025	0.338239	0.113498	0.542834	0.687548	0.808814	40.6969	260.967	2.38313	0	0	0	0	0	0	0	0	
0.496649	0.373371	0.3563	0.336796	0.0203148	0.539221	0.63121	0.824483	11.4572	461.273	2.42193	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.180749	0.498883	0.63277	0.786175	17.2963	201.169	2.40813	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.267651	0.39244	0.505404	0.948428	75.2475	39.0205	2.42073	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.529084	0.628866	0.881784	50.2767	259.581	2.40031	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.258529	0.355479	0.628866	0.881784	14.194	286.209	2.41532	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.343991	0.244122	0.539221	0.628866	0.951978	17.0564	67.2046	2.42026	0	0	0	0	0	0	0	0	
0.403952	0.36131	0.3563	0.344383	0.255767	0.539221	0.754722	0.951978	12.2059	250.509	2.41715	0	0	0	0	0	0	0	0	
0.438838	0.381848	0.358149	0.344383	0.210039	0.539221	0.628866	0.998242	14.7613	213.353	2.41602	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.539221	0.584445	0.904012	13.658	97.2175	2.42506	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.113498	0.322502	0.63277	0.808814	368.367	249.021	2.35848	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.393462	0.382041	0.3563	0.332161	0.298424	0.39244	0.537846	0.874644	14.4593	418.984	2.41847	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.332161	0.298424	0.433242	0.537846	0.845325	90.1983	296.46	2.40376	0	0	0	0	0	0	0	0	
0.37658	0.364009	0.3563	0.27983	0.103493	0.532713	0.63277	0.830893	21.9777	228.646	2.41862	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.348638	0.255767	0.486696	0.629251	0.869464	51.489	293.919	2.40821	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	51.376	317.156	2.39371	0	0	0	0	0	0	0	0	
0.496649	0.486653	0.3563	0.338866	0	0.539221	0.63121	0.824483	21.9452	343.147	2.40939	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.286507	0.0597029	0.373675	0.63244	1	78.6141	147.51	2.41209	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.309022	0.26855	0.433242	0.627266	0.836228	59.0749	72.9065	2.41522	0	0	0	0	0	0	0	0	
0.482794	0.382041	0.3634	0.360583	0.0374361	0.467903	0.628187	0.910588	46.0989	344.179	2.40269	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.531493	0.573697	0.881784	18.1725	255.557	2.4162	0	0	0	0	0	0	0	0	
0.466881	0.368017	0.3563	0.332167	0.277608	0.539221	0.778932	0.877552	65.9878	84.3261	2.41428	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.538376	0.592774	0.838346	77.6107	181.661	2.4104	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.0793236	0.412461	0.63277	0.786175	79.5022	49.6915	2.41322	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.170861	0.513212	0.63277	0.801716	146.499	64.8985	2.4126	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.540077	0.584445	0.904012	61.0526	81.4878	2.41475	0	0	0	0	0	0	0	0	
0.475264	0.362354	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	55.9354	211.872	2.41255	0	0	0	0	0	0	0	0	
0.493497	0.387408	0.367185	0.36145	0.138205	0.194933	0.582572	0.828917	56.6272	234.751	2.40891	0	0	0	0	0	0	0	0	
0.443204	0.372731	0.338099	0.332167	0	0.425983	0.584445	0.904012	57.1278	314.235	2.40398	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.37423	0.628866	0.951978	63.3837	66.4959	2.41749	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	22.7233	411.778	2.40789	0	0	0	0	0	0	0	0	
0.485988	0.368017	0.3563	0.343991	0.257279	0.521791	0.629297	0.951978	44.3493	263.791	2.41483	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.210633	0.50296	0.641135	1	493.518	9.87538	2.41299	0	0	0	0	0	0	0	0	
0.382618	0.382041	0.366025	0.338239	0.113498	0.542834	0.688328	0.908847	444.496	23.707	2.37848	0	0	0	0	0	0	0	0	



#Generation 75 / 200
currentGen	75
evaluateCount	3750
totalTime	1124.27
firstFrontCount	24
frontCount	3
avgEvalTime	0.303466
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.3563	0.344383	0.254211	0.539221	0.628866	0.951978	47.5583	40.6599	2.4058	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.304158	0.131318	0.501183	0.63277	1	11.5198	398.126	2.4202	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	45.2916	243.037	2.40105	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.881784	12.7778	180.791	2.42333	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	52.1908	194.779	2.40351	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.377782	0.63277	0.835189	19.7271	137.867	2.41844	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.366025	0.338239	0.113498	0.542834	0.687548	0.808814	40.6969	260.967	2.38313	0	0	0	0	0	0	0	0	
0.496649	0.373371	0.3563	0.336796	0.0203148	0.539221	0.63121	0.824483	11.4572	461.273	2.42193	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.180749	0.498883	0.63277	0.786175	17.2963	201.169	2.40813	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.267651	0.39244	0.505404	0.948428	75.2475	39.0205	2.42073	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.529084	0.628866	0.881784	50.2767	259.581	2.40031	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.258529	0.355479	0.628866	0.881784	14.194	286.209	2.41532	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.343991	0.244122	0.539221	0.628866	0.951978	17.0564	67.2046	2.42026	0	0	0	0	0	0	0	0	
0.403952	0.36131	0.3563	0.344383	0.255767	0.539221	0.754722	0.951978	12.2059	250.509	2.41715	0	0	0	0	0	0	0	0	
0.438838	0.381848	0.358149	0.344383	0.210039	0.539221	0.628866	0.998242	14.7613	213.353	2.41602	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.539221	0.584445	0.904012	13.658	97.2175	2.42506	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.113498	0.322502	0.63277	0.808814	368.367	249.021	2.35848	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.393462	0.382041	0.3563	0.332161	0.298424	0.39244	0.537846	0.874644	14.4593	418.984	2.41847	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.332161	0.298424	0.433242	0.537846	0.845325	90.1983	296.46	2.40376	0	0	0	0	0	0	0	0	
0.37658	0.364009	0.3563	0.27983	0.103493	0.532713	0.63277	0.830893	21.9777	228.646	2.41862	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.348638	0.255767	0.486696	0.629251	0.869464	51.489	293.919	2.40821	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	51.376	317.156	2.39371	0	0	0	0	0	0	0	0	
0.496649	0.486653	0.3563	0.338866	0	0.539221	0.63121	0.824483	21.9452	343.147	2.40939	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.286507	0.0597029	0.373675	0.63244	1	78.6141	147.51	2.41209	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.309022	0.26855	0.433242	0.627266	0.836228	59.0749	72.9065	2.41522	0	0	0	0	0	0	0	0	
0.482794	0.382041	0.3634	0.360583	0.0374361	0.467903	0.628187	0.910588	46.0989	344.179	2.40269	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.531493	0.573697	0.881784	18.1725	255.557	2.4162	0	0	0	0	0	0	0	0	
0.466881	0.368017	0.3563	0.332167	0.277608	0.539221	0.778932	0.877552	65.9878	84.3261	2.41428	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.538376	0.592774	0.838346	77.6107	181.661	2.4104	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.0793236	0.412461	0.63277	0.786175	79.5022	49.6915	2.41322	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.170861	0.513212	0.63277	0.801716	146.499	64.8985	2.4126	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.540077	0.584445	0.904012	61.0526	81.4878	2.41475	0	0	0	0	0	0	0	0	
0.475264	0.362354	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	55.9354	211.872	2.41255	0	0	0	0	0	0	0	0	
0.493497	0.387408	0.367185	0.36145	0.138205	0.194933	0.582572	0.828917	56.6272	234.751	2.40891	0	0	0	0	0	0	0	0	
0.443204	0.372731	0.338099	0.332167	0	0.425983	0.584445	0.904012	57.1278	314.235	2.40398	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.37423	0.628866	0.951978	63.3837	66.4959	2.41749	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	22.7233	411.778	2.40789	0	0	0	0	0	0	0	0	
0.485988	0.368017	0.3563	0.343991	0.257279	0.521791	0.629297	0.951978	44.3493	263.791	2.41483	0	0	0	0	0	0	0	0	
0.438838	0.381848	0.358149	0.344383	0.210039	0.392875	0.628866	1	17.2743	393.982	2.41425	0	0	0	0	0	0	0	0	
0.394858	0.382841	0.358149	0.330969	0.264821	0.435521	0.628866	0.949574	335.639	7.29981	2.38039	0	0	0	0	0	0	0	0	



#Generation 76 / 200
currentGen	76
evaluateCount	3800
totalTime	1137.95
firstFrontCount	25
frontCount	2
avgEvalTime	0.267622
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	Cons8	
0.496649	0.368017	0.3563	0.344383	0.254211	0.539221	0.628866	0.951978	47.5583	40.6599	2.4058	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.304158	0.131318	0.501183	0.63277	1	11.5198	398.126	2.4202	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	45.2916	243.037	2.40105	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.881784	12.7778	180.791	2.42333	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	52.1908	194.779	2.40351	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.377782	0.63277	0.835189	19.7271	137.867	2.41844	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.366025	0.338239	0.113498	0.542834	0.687548	0.808814	40.6969	260.967	2.38313	0	0	0	0	0	0	0	0	
0.496649	0.373371	0.3563	0.336796	0.0203148	0.539221	0.63121	0.824483	11.4572	461.273	2.42193	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.180749	0.498883	0.63277	0.786175	17.2963	201.169	2.40813	0	0	0	0	0	0	0	0	
0.389569	0.382041	0.3563	0.332161	0.267651	0.39244	0.505404	0.948428	75.2475	39.0205	2.42073	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.529084	0.628866	0.881784	50.2767	259.581	2.40031	0	0	0	0	0	0	0	0	
0.497735	0.368017	0.3563	0.344383	0.258529	0.355479	0.628866	0.881784	14.194	286.209	2.41532	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.338099	0.332167	0.182336	0.445542	0.584445	0.904012	44.6552	279.838	2.37035	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.358149	0.344383	0.255767	0.539221	0.628866	0.998242	5.33688	494.417	2.42224	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.138205	0.322502	0.63277	0.836271	279.646	3.06844	2.33832	0	0	0	0	0	0	0	0	
0.438838	0.368017	0.351712	0.344383	0.255767	0.539221	0.628866	1	45.7151	160.569	2.40691	0	0	0	0	0	0	0	0	
0.480939	0.451719	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	11.1721	53.5542	2.42484	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.343991	0.244122	0.539221	0.628866	0.951978	17.0564	67.2046	2.42026	0	0	0	0	0	0	0	0	
0.403952	0.36131	0.3563	0.344383	0.255767	0.539221	0.754722	0.951978	12.2059	250.509	2.41715	0	0	0	0	0	0	0	0	
0.438838	0.381848	0.358149	0.344383	0.210039	0.539221	0.628866	0.998242	14.7613	213.353	2.41602	0	0	0	0	0	0	0	0	
0.438838	0.406175	0.358149	0.344383	0.398794	0.467347	0.628866	0.994001	13.025	301.523	2.40528	0	0	0	0	0	0	0	0	
0.496649	0.437642	0.3563	0.345487	0.255767	0.486696	0.648086	0.879014	17.5258	160.069	2.41563	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.351757	0.344383	0.258529	0.538376	0.592774	0.838346	14.6112	450.162	2.38104	0	0	0	0	0	0	0	0	
0.438838	0.373378	0.358149	0.344383	0.210039	0.435521	0.628866	0.930392	3.39706	210.777	2.42381	0	0	0	0	0	0	0	0	
0.481842	0.368017	0.3563	0.337992	0.244122	0.447872	0.628866	0.951978	117.668	42.8954	2.40264	0	0	0	0	0	0	0	0	
0.466881	0.368017	0.3563	0.332167	0.277608	0.539221	0.62556	0.877552	17.1486	485.927	2.41166	0	0	0	0	0	0	0	0	
0.409361	0.382041	0.367185	0.350233	0.113498	0.369973	0.63277	0.835189	304.559	3.28511	2.36331	0	0	0	0	0	0	0	0	
0.41249	0.382041	0.367185	0.36145	0.113498	0.322502	0.63277	0.808814	368.367	249.021	2.35848	0	0	0	0	0	0	0	0	
0.491426	0.368017	0.3563	0.332164	0.248363	0.539221	0.584445	0.904012	13.658	97.2175	2.42506	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.539221	0.628866	0.951978	51.376	317.156	2.39371	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.170861	0.513212	0.63277	0.801716	146.499	64.8985	2.4126	0	0	0	0	0	0	0	0	
0.482794	0.382041	0.3634	0.360583	0.0374361	0.467903	0.628187	0.910588	46.0989	344.179	2.40269	0	0	0	0	0	0	0	0	
0.497647	0.382041	0.3563	0.332161	0.298424	0.433242	0.537846	0.845325	90.1983	296.46	2.40376	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.538376	0.592774	0.838346	77.6107	181.661	2.4104	0	0	0	0	0	0	0	0	
0.37658	0.370796	0.3563	0.286507	0.0597029	0.373675	0.63244	1	78.6141	147.51	2.41209	0	0	0	0	0	0	0	0	
0.393462	0.382041	0.3563	0.332161	0.298424	0.39244	0.537846	0.874644	14.4593	418.984	2.41847	0	0	0	0	0	0	0	0	
0.425083	0.364009	0.3563	0.344383	0.0793236	0.412461	0.63277	0.786175	79.5022	49.6915	2.41322	0	0	0	0	0	0	0	0	
0.422209	0.382041	0.3563	0.309841	0.278914	0.435678	0.808415	0.979722	22.7233	411.778	2.40789	0	0	0	0	0	0	0	0	
0.438838	0.381848	0.358149	0.344383	0.210039	0.392875	0.628866	1	17.2743	393.982	2.41425	0	0	0	0	0	0	0	0	
0.485988	0.368017	0.3563	0.343991	0.257279	0.521791	0.629297	0.951978	44.3493	263.791	2.41483	0	0	0	0	0	0	0	0	
0.511955	0.382041	0.366025	0.338239	0.186629	0.548221	0.687548	0.899873	59.6257	61.746	2.41937	0	0	0	0	0	0	0	0	
0.475264	0.362354	0.3563	0.345165	0.146261	0.485885	0.628866	0.892889	55.9354	211.872	2.41255	0	0	0	0	0	0	0	0	
0.443204	0.372731	0.338099	0.332167	0	0.425983	0.584445	0.904012	57.1278	314.235	2.40398	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.348638	0.255767	0.486696	0.629251	0.869464	51.489	293.919	2.40821	0	0	0	0	0	0	0	0	
0.496649	0.486653	0.3563	0.338866	0	0.539221	0.63121	0.824483	21.9452	343.147	2.40939	0	0	0	0	0	0	0	0	
0.466881	0.368017	0.3563	0.332167	0.277608	0.539221	0.778932	0.877552	65.9878	84.3261	2.41428	0	0	0	0	0	0	0	0	
0.434051	0.368017	0.3563	0.344383	0.258529	0.531493	0.573697	0.881784	18.1725	255.557	2.4162	0	0	0	0	0	0	0	0	
0.496649	0.368017	0.3563	0.344383	0.255767	0.37423	0.628866	0.951978	63.3837	66.4959	2.41749	0	0	0	0	0	0	0	0	
0.493497	0.387408	0.367185	0.36145	0.138205	0.194933	0.582572	0.828917	56.6272	234.751	2.40891	0	0	0	0	0	0	0	0	
